,Topic_Num,Topic_Perc_Contrib,Keywords,clean_text,Unnamed: 0,created_at2,id,created_at,user.screen_name,user_location,coordinates,text,full_text,retweet_created_at,retweet_full_text,texto_completo,ubicacion_encontrada
549,5.0,0.2424,"question, today, watch, time, talk, week, answer, open, hear, day","monday  th july 
 tbusinesscafe is now open for friendship  skills  amp  kindness  why not join our  facebook group  amp  tell us what your plans are for this week   linkremoved    friendship  skills  kindness  linkremoved   linkremoved ",968472,2018-07-09,id-1016219626420736006,Mon Jul 09 07:16:54 +0000 2018,pennypower,London,,"Monday 9th July 
#TBusinessCafe is now OPEN for friendship, skills &amp; kindness. Why not join our #Facebook group &amp; tell us what your plans are for this week: <linkremoved>  #friendship #skills #kindness <linkremoved> <linkremoved>","Monday 9th July 
#TBusinessCafe is now OPEN for friendship, skills &amp; kindness. Why not join our #Facebook group &amp; tell us what your plans are for this week: https://t.co/ufnsIgh96V  #friendship #skills #kindness https://t.co/2Lel6moScr https://t.co/SrKXkmsbCz",,,"Monday 9th July 
#TBusinessCafe is now OPEN for friendship, skills &amp; kindness. Why not join our #Facebook group &amp; tell us what your plans are for this week: <link removed>  #friendship #skills #kindness <link removed> <link removed>",United Kingdom
550,5.0,0.2424,"question, today, watch, time, talk, week, answer, open, hear, day","tuesday   th july                     
 tbusinesscafe is now open for friendship  skills   amp  kindness  why not join our  facebook group  amp  tell us what your plans are for this week   linkremoved     friendship  skills  kindness  linkremoved ",972541,2018-07-10,id-1016567854400004096,Tue Jul 10 06:20:38 +0000 2018,TBusinessCafe,United Kingdom,,"Tuesday 10th July                     
#TBusinessCafe is now OPEN for friendship, skills  &amp; kindness. Why not join our #Facebook group &amp; tell us what your plans are for this week: <linkremoved>   #friendship #skills #kindness <linkremoved>","Tuesday 10th July                     
#TBusinessCafe is now OPEN for friendship, skills  &amp; kindness. Why not join our #Facebook group &amp; tell us what your plans are for this week: https://t.co/w4UOaL3hXd   #friendship #skills #kindness https://t.co/7CTqAKwar6",,,"Tuesday 10th July                     
#TBusinessCafe is now OPEN for friendship, skills  &amp; kindness. Why not join our #Facebook group &amp; tell us what your plans are for this week: <link removed>   #friendship #skills #kindness <link removed>",United Kingdom
551,5.0,0.2424,"question, today, watch, time, talk, week, answer, open, hear, day","tuesday  rd july                 
 tbusinesscafe is now open for friendship  skills   amp  kindness  why not join our  facebook group  amp  tell us what your plans are for today   linkremoved   friendship  skills  kindness  linkremoved ",943449,2018-07-03,id-1014053884531265536,Tue Jul 03 07:51:00 +0000 2018,TBusinessCafe,United Kingdom,,"Tuesday 3rd July                 
#TBusinessCafe is now OPEN for friendship, skills  &amp; kindness. Why not join our #Facebook group &amp; tell us what your plans are for today: <linkremoved> #friendship #skills #kindness <linkremoved>","Tuesday 3rd July                 
#TBusinessCafe is now OPEN for friendship, skills  &amp; kindness. Why not join our #Facebook group &amp; tell us what your plans are for today: https://t.co/i1v9gGcpFQ #friendship #skills #kindness https://t.co/QZFOwlUKLR",,,"Tuesday 3rd July                 
#TBusinessCafe is now OPEN for friendship, skills  &amp; kindness. Why not join our #Facebook group &amp; tell us what your plans are for today: <link removed> #friendship #skills #kindness <link removed>",United Kingdom
552,5.0,0.2424,"question, today, watch, time, talk, week, answer, open, hear, day","friday  th july 
 tbusinesscafe is now open for friendship  skills  amp  kindness  why not join our  facebook group  amp  tell us what your plans are for today   linkremoved    friendship  skills  kindness  linkremoved   linkremoved ",954951,2018-07-06,id-1015117321508212736,Fri Jul 06 06:16:44 +0000 2018,pennypower,London,,"Friday 6th July 
#TBusinessCafe is now OPEN for friendship, skills &amp; kindness. Why not join our #Facebook group &amp; tell us what your plans are for today: <linkremoved>  #friendship #skills #kindness <linkremoved> <linkremoved>","Friday 6th July 
#TBusinessCafe is now OPEN for friendship, skills &amp; kindness. Why not join our #Facebook group &amp; tell us what your plans are for today: https://t.co/u5KEDhR3WF  #friendship #skills #kindness https://t.co/M1a2AM9y5U https://t.co/8Eyv2yc4sq",,,"Friday 6th July 
#TBusinessCafe is now OPEN for friendship, skills &amp; kindness. Why not join our #Facebook group &amp; tell us what your plans are for today: <link removed>  #friendship #skills #kindness <link removed> <link removed>",United Kingdom
553,5.0,0.2424,"question, today, watch, time, talk, week, answer, open, hear, day","tuesday  rd july 
 tbusinesscafe is now open for friendship  skills  amp  kindness  why not join our  facebook group  amp  tell us what your plans are for today   linkremoved   friendship  skills  kindness  linkremoved   linkremoved ",943540,2018-07-03,id-1014060382305046528,Tue Jul 03 08:16:50 +0000 2018,pennypower,London,,"Tuesday 3rd July 
#TBusinessCafe is now OPEN for friendship, skills &amp; kindness. Why not join our #Facebook group &amp; tell us what your plans are for today: <linkremoved> #friendship #skills #kindness <linkremoved> <linkremoved>","Tuesday 3rd July 
#TBusinessCafe is now OPEN for friendship, skills &amp; kindness. Why not join our #Facebook group &amp; tell us what your plans are for today: https://t.co/AlFqhhkAUw #friendship #skills #kindness https://t.co/1aJ9XafCj3 https://t.co/VAFNtgifQn",,,"Tuesday 3rd July 
#TBusinessCafe is now OPEN for friendship, skills &amp; kindness. Why not join our #Facebook group &amp; tell us what your plans are for today: <link removed> #friendship #skills #kindness <link removed> <link removed>",United Kingdom
554,5.0,0.2424,"question, today, watch, time, talk, week, answer, open, hear, day","friday  th july                    
 tbusinesscafe is now open for friendship  skills   amp  kindness  why not join our  facebook group  amp  tell us what your plans are for today   linkremoved     friendship  skills  kindness  linkremoved ",954736,2018-07-06,id-1015114437487943681,Fri Jul 06 06:05:16 +0000 2018,TBusinessCafe,United Kingdom,,"Friday 6th July                    
#TBusinessCafe is now OPEN for friendship, skills  &amp; kindness. Why not join our #Facebook group &amp; tell us what your plans are for today: <linkremoved>   #friendship #skills #kindness <linkremoved>","Friday 6th July                    
#TBusinessCafe is now OPEN for friendship, skills  &amp; kindness. Why not join our #Facebook group &amp; tell us what your plans are for today: https://t.co/SykLutgWJb   #friendship #skills #kindness https://t.co/WeKbP6OChB",,,"Friday 6th July                    
#TBusinessCafe is now OPEN for friendship, skills  &amp; kindness. Why not join our #Facebook group &amp; tell us what your plans are for today: <link removed>   #friendship #skills #kindness <link removed>",United Kingdom
555,5.0,0.2424,"question, today, watch, time, talk, week, answer, open, hear, day","wednesday  th july 
 tbusinesscafe is now open for friendship  skills  amp  kindness  why not join our  facebook group  amp  tell us what your plans are for today   linkremoved    friendship  skills  kindness  linkremoved   linkremoved ",949107,2018-07-04,id-1014407717967073280,Wed Jul 04 07:17:01 +0000 2018,pennypower,London,,"Wednesday 4th July 
#TBusinessCafe is now OPEN for friendship, skills &amp; kindness. Why not join our #Facebook group &amp; tell us what your plans are for today: <linkremoved>  #friendship #skills #kindness <linkremoved> <linkremoved>","Wednesday 4th July 
#TBusinessCafe is now OPEN for friendship, skills &amp; kindness. Why not join our #Facebook group &amp; tell us what your plans are for today: https://t.co/5x6vH3aW07  #friendship #skills #kindness https://t.co/6FxoL5OBdt https://t.co/L3j6eFvTaG",,,"Wednesday 4th July 
#TBusinessCafe is now OPEN for friendship, skills &amp; kindness. Why not join our #Facebook group &amp; tell us what your plans are for today: <link removed>  #friendship #skills #kindness <link removed> <link removed>",United Kingdom
556,5.0,0.2415,"question, today, watch, time, talk, week, answer, open, hear, day",the us congress had the right  hearing format  but asked  zuckerberg only soft questions  the eu parliament had the right questions  but a soft format that allowed  zuckerberg to avoid the answers  democracy can do better  now it s time to regulate  facebook ,734649,2018-05-22,id-998989903663902720,Tue May 22 18:12:08 +0000 2018,sven_giegold,Dsseldorf,,"The US Congress had the right #hearing format, but asked #Zuckerberg only soft questions. The EU Parliament had the right questions, but a soft format that allowed #Zuckerberg to avoid the answers. Democracy can do better! Now it's time to regulate #Facebook!","The US Congress had the right #hearing format, but asked #Zuckerberg only soft questions. The EU Parliament had the right questions, but a soft format that allowed #Zuckerberg to avoid the answers. Democracy can do better! Now it's time to regulate #Facebook!",,,"The US Congress had the right #hearing format, but asked #Zuckerberg only soft questions. The EU Parliament had the right questions, but a soft format that allowed #Zuckerberg to avoid the answers. Democracy can do better! Now it's time to regulate #Facebook!",Germany
557,5.0,0.2398,"question, today, watch, time, talk, week, answer, open, hear, day",a productive week at  usernameremoved  discussing  publichealth plans in  wales  meeting international colleagues  debating our  bigdata programmes  progressing our organisational planning  and playing our first  volleyball game  definitely not dormant over the summer   fridayfeeling,921150,2018-06-29,id-1012619547633954816,Fri Jun 29 08:51:28 +0000 2018,AKousoulis,"London, UK",,"A productive week at <usernameremoved> discussing #publichealth plans in #Wales, meeting international colleagues, debating our #bigdata programmes, progressing our organisational planning, and playing our first #volleyball game. Definitely not dormant over the summer! #FridayFeeling","A productive week at @mentalhealth discussing #publichealth plans in #Wales, meeting international colleagues, debating our #bigdata programmes, progressing our organisational planning, and playing our first #volleyball game. Definitely not dormant over the summer! #FridayFeeling",,,"A productive week at <usernameremoved> discussing #publichealth plans in #Wales, meeting international colleagues, debating our #bigdata programmes, progressing our organisational planning, and playing our first #volleyball game. Definitely not dormant over the summer! #FridayFeeling",United Kingdom
558,5.0,0.2387,"question, today, watch, time, talk, week, answer, open, hear, day","simplicity is the ultimate sophistication   leonardo da vinci
companionship  amp  conversation  pm bst   youtube  facebook  asmr  sleep  calm  rest  anxiety  insomnia  tingles  triggers  binaural  sounds  wellness  youtuber  videos  peace  satisfying  sounds  comfort  sleepaid  linkremoved ",780403,2018-06-02,id-1002865375845941248,Sat Jun 02 10:51:52 +0000 2018,ourrestingplace,Wales,,"Simplicity is the ultimate sophistication. -Leonardo da Vinci
Companionship &amp; Conversation 9pm BST  #youtube #facebook #asmr #sleep #calm #rest #anxiety #insomnia #tingles #triggers #binaural #sounds #wellness #youtuber #videos #peace #satisfying #sounds #comfort #sleepaid <linkremoved>","Simplicity is the ultimate sophistication. -Leonardo da Vinci
Companionship &amp; Conversation 9pm BST  #youtube #facebook #asmr #sleep #calm #rest #anxiety #insomnia #tingles #triggers #binaural #sounds #wellness #youtuber #videos #peace #satisfying #sounds #comfort #sleepaid https://t.co/FRTE8PSGdD",,,"Simplicity is the ultimate sophistication. -Leonardo da Vinci
Companionship &amp; Conversation 9pm BST  #youtube #facebook #asmr #sleep #calm #rest #anxiety #insomnia #tingles #triggers #binaural #sounds #wellness #youtuber #videos #peace #satisfying #sounds #comfort #sleepaid <link removed>",United Kingdom
559,5.0,0.2385,"question, today, watch, time, talk, week, answer, open, hear, day","our  competition to  win a garden arbour from  usernameremoved  ends tomorrow  
for your chance to enter  head over to our  facebook post here 
 linkremoved 
 giveaway  win  linkremoved ",527086,2018-04-26,id-989502811439357952,Thu Apr 26 13:53:48 +0000 2018,hallsgardensite,Birmingham,,"Our #competition to #win a Garden Arbour from <usernameremoved> ENDS TOMORROW! 
For your chance to enter, head over to our #facebook post here:
<linkremoved>
#giveaway #win <linkremoved>","Our #competition to #win a Garden Arbour from @Grange_Gardens ENDS TOMORROW! 
For your chance to enter, head over to our #facebook post here:
https://t.co/y367SGEY2A
#giveaway #win https://t.co/GkuIn5aT2K",,,"Our #competition to #win a Garden Arbour from <usernameremoved> ENDS TOMORROW! 
For your chance to enter, head over to our #facebook post here:
<link removed>
#giveaway #win <link removed>",United Kingdom
560,5.0,0.238,"question, today, watch, time, talk, week, answer, open, hear, day"," usernameremoved   usernameremoved  any chance i could get latest advice on   carpalinstability    wristinstability for my  facebook support group  amp  for myself as a fellow wrist instability suffer  amp  complex regional pain syndrome suffer since on after             

pretty please         

 fessh  fessh      wrists",895616,2018-06-24,id-1010870876743651329,Sun Jun 24 13:02:52 +0000 2018,Scott1984_FP,"Bedford, Bedfordshire, Uk,",,"<usernameremoved> <usernameremoved> Any Chance I Could Get Latest Advice On: #CarpalInstability / #WristInstability For My #FaceBook Support Group &amp; For Myself As A Fellow Wrist Instability Suffer &amp; Complex Regional Pain Syndrome Suffer Since On/After: 13-10-2002,

Pretty Please ?. !. :)

#FESSH #FESSH2018 #Wrists","@FESSHEurope @zafnaqui Any Chance I Could Get Latest Advice On: #CarpalInstability / #WristInstability For My #FaceBook Support Group &amp; For Myself As A Fellow Wrist Instability Suffer &amp; Complex Regional Pain Syndrome Suffer Since On/After: 13-10-2002,

Pretty Please ?. !. :)

#FESSH #FESSH2018 #Wrists",,,"<usernameremoved> <usernameremoved> Any Chance I Could Get Latest Advice On: #CarpalInstability / #WristInstability For My #FaceBook Support Group &amp; For Myself As A Fellow Wrist Instability Suffer &amp; Complex Regional Pain Syndrome Suffer Since On/After: 13-10-2002,

Pretty Please ?. !. :)

#FESSH #FESSH2018 #Wrists",United Kingdom
561,5.0,0.2377,"question, today, watch, time, talk, week, answer, open, hear, day","have you entered our  competition  it ends tomorrow 

 win a family ticket to  usernameremoved  on july      th in wembury 

includes   nights camping 

closes  pm          

head to our  facebook page for more info  amp  to enter 

enter here   linkremoved 

good luck 

 festival  linkremoved ",950914,2018-07-05,id-1014935693905334277,Thu Jul 05 18:15:00 +0000 2018,visitsouthdevon,South Devon,,"Have you entered our #Competition? It ends tomorrow!

#Win a family ticket to <usernameremoved> on July 27-29th in Wembury!

Includes 3 nights camping!

Closes 4pm, 06/07/18

Head to our #Facebook page for more info &amp; to enter!

Enter here: <linkremoved>

Good Luck!

#festival <linkremoved>","Have you entered our #Competition? It ends tomorrow!

#Win a family ticket to @FestLau on July 27-29th in Wembury!

Includes 3 nights camping!

Closes 4pm, 06/07/18

Head to our #Facebook page for more info &amp; to enter!

Enter here: https://t.co/KruzThdRIB

Good Luck!

#festival https://t.co/yZQs8MEHFV",,,"Have you entered our #Competition? It ends tomorrow!

#Win a family ticket to <usernameremoved> on July 27-29th in Wembury!

Includes 3 nights camping!

Closes 4pm, 06/07/18

Head to our #Facebook page for more info &amp; to enter!

Enter here: <link removed>

Good Luck!

#festival <link removed>",United Kingdom
562,5.0,0.2375,"question, today, watch, time, talk, week, answer, open, hear, day",important  the uk parliament has now warned facebook if mark zuckerberg refuses to voluntarily attend their inquiry on may   th  they will issue a formal summons  next time he enters british territory  he will have to answer to parliament   linkremoved ,570842,2018-05-01,id-991361992886759425,Tue May 01 17:01:32 +0000 2018,chrisinsilico,"London, England",,"IMPORTANT: the UK Parliament has now warned Facebook if Mark Zuckerberg refuses to voluntarily attend their inquiry on May 24th, they will issue a formal summons. Next time he enters British territory, he will have to answer to Parliament. <linkremoved>","IMPORTANT: the UK Parliament has now warned Facebook if Mark Zuckerberg refuses to voluntarily attend their inquiry on May 24th, they will issue a formal summons. Next time he enters British territory, he will have to answer to Parliament. https://t.co/njY5IAfkEL",,,"IMPORTANT: the UK Parliament has now warned Facebook if Mark Zuckerberg refuses to voluntarily attend their inquiry on May 24th, they will issue a formal summons. Next time he enters British territory, he will have to answer to Parliament. <link removed>",United Kingdom
563,5.0,0.2364,"question, today, watch, time, talk, week, answer, open, hear, day",and again each member has   minutes to ask a question and get an answer  didn t they watch the us session of questions    minutes does not work  get all your question on one list and let   member ask them  this way there is no smalltalk from each member   zuckerberg,742534,2018-05-22,id-998964508793163778,Tue May 22 16:31:13 +0000 2018,RobinDeurloo,"Rotterdam, Holland",,And again each member has 3 minutes to ask a question and get an answer. Didn't they watch the US session of questions? 3 Minutes does not work! Get all your question on one list and let 1 member ask them. This way there is no smalltalk from each member. #Zuckerberg,And again each member has 3 minutes to ask a question and get an answer. Didn't they watch the US session of questions? 3 Minutes does not work! Get all your question on one list and let 1 member ask them. This way there is no smalltalk from each member. #Zuckerberg,,,And again each member has 3 minutes to ask a question and get an answer. Didn't they watch the US session of questions? 3 Minutes does not work! Get all your question on one list and let 1 member ask them. This way there is no smalltalk from each member. #Zuckerberg,Netherlands
564,5.0,0.2355,"question, today, watch, time, talk, week, answer, open, hear, day",that was some bullshit     minute questioning     minutes of questions  a select convenient pick of answering by  zuckerberg  and boom time is over  whoever came up with  or accepted  this format has failed the job and missed a one time chance ,736850,2018-05-22,id-998985417973215233,Tue May 22 17:54:18 +0000 2018,blacklight24,"Berlin, Germany",,"That was some bullshit! 90 minute questioning: 60 minutes of questions, a select convenient pick of answering by #Zuckerberg, and boom time is over. Whoever came up with (or accepted) this format has failed the job and missed a one time chance.","That was some bullshit! 90 minute questioning: 60 minutes of questions, a select convenient pick of answering by #Zuckerberg, and boom time is over. Whoever came up with (or accepted) this format has failed the job and missed a one time chance.",,,"That was some bullshit! 90 minute questioning: 60 minutes of questions, a select convenient pick of answering by #Zuckerberg, and boom time is over. Whoever came up with (or accepted) this format has failed the job and missed a one time chance.",Germany
565,5.0,0.2338,"question, today, watch, time, talk, week, answer, open, hear, day","  competition time  
last chance to enter our fantastic  adidas  facebook  competition   win full kit for your team  click this link to enter  linkremoved 
simply post a photo wearing adidas  amp  show us where you re watching the football  first stage closes      at noon  linkremoved ",915373,2018-06-27,id-1011906635755859968,Wed Jun 27 09:38:36 +0000 2018,DirectSoccer,United Kingdom,,"**COMPETITION TIME**
Last chance to enter our fantastic #adidas #facebook #competition. #WIN full kit for your team. Click this link to enter <linkremoved>
Simply post a photo wearing adidas &amp; show us where you're watching the football! First stage closes 29/6 at noon <linkremoved>","**COMPETITION TIME**
Last chance to enter our fantastic #adidas #facebook #competition. #WIN full kit for your team. Click this link to enter https://t.co/oPOGZY9c8k
Simply post a photo wearing adidas &amp; show us where you're watching the football! First stage closes 29/6 at noon https://t.co/h7rKrPnbmN",,,"**COMPETITION TIME**
Last chance to enter our fantastic #adidas #facebook #competition. #WIN full kit for your team. Click this link to enter <link removed>
Simply post a photo wearing adidas &amp; show us where you're watching the football! First stage closes 29/6 at noon <link removed>",United Kingdom
566,5.0,0.232,"question, today, watch, time, talk, week, answer, open, hear, day","our  facebook competition is now up an running  for a chance to win a pair of our baby flip flops  head on over to  linkremoved  

only uk and eu entries made via facebook will count  head over to facebook for more t amp c s  good luck   

 giveaway  competition  babygift  linkremoved ",703549,2018-05-16,id-996653826798247936,Wed May 16 07:29:23 +0000 2018,FluffyKnittens,"Rugby, England",,"Our #Facebook competition is now up an running! For a chance to win a pair of our baby flip flops, head on over to <linkremoved> 

Only UK and EU entries made via Facebook will count. Head over to Facebook for more T&amp;C's  good luck!! 

#giveaway #competition #babygift <linkremoved>","Our #Facebook competition is now up an running! For a chance to win a pair of our baby flip flops, head on over to https://t.co/FZP5hiCADW 

Only UK and EU entries made via Facebook will count. Head over to Facebook for more T&amp;C's  good luck!! 

#giveaway #competition #babygift https://t.co/5SiASo2cL9",,,"Our #Facebook competition is now up an running! For a chance to win a pair of our baby flip flops, head on over to <link removed> 

Only UK and EU entries made via Facebook will count. Head over to Facebook for more T&amp;C's  good luck!! 

#giveaway #competition #babygift <link removed>",United Kingdom
567,5.0,0.2316,"question, today, watch, time, talk, week, answer, open, hear, day"," competition

 win a family ticket to  usernameremoved  on the weekend of july      th in wembury 

ticket includes   nights camping 

closes  pm          

head over to our  facebook page for more info  amp  to enter 

enter here   linkremoved 

good luck 

 festivalseason  laufest  linkremoved ",921155,2018-06-29,id-1012619763263201281,Fri Jun 29 08:52:19 +0000 2018,visitsouthdevon,South Devon,,"#Competition

#Win a family ticket to <usernameremoved> on the weekend of July 27-29th in Wembury!

Ticket includes 3 nights camping!

Closes 4pm, 06/07/18

Head over to our #Facebook page for more info &amp; to enter!

Enter here: <linkremoved>

Good Luck!

#festivalseason #LauFest <linkremoved>","#Competition

#Win a family ticket to @FestLau on the weekend of July 27-29th in Wembury!

Ticket includes 3 nights camping!

Closes 4pm, 06/07/18

Head over to our #Facebook page for more info &amp; to enter!

Enter here: https://t.co/KruzThdRIB

Good Luck!

#festivalseason #LauFest https://t.co/cWF0Xd1LTD",,,"#Competition

#Win a family ticket to <usernameremoved> on the weekend of July 27-29th in Wembury!

Ticket includes 3 nights camping!

Closes 4pm, 06/07/18

Head over to our #Facebook page for more info &amp; to enter!

Enter here: <link removed>

Good Luck!

#festivalseason #LauFest <link removed>",United Kingdom
568,5.0,0.2309,"question, today, watch, time, talk, week, answer, open, hear, day",so  zuckerberg wins his battle with meps and ducks a public hearing before the eu parliament  in the us he spent    hours before congress in front of the cameras  in europe it ll be an hour and    minutes behind closed doors and we ll only get a minuted version of what was said   linkremoved ,700822,2018-05-16,id-996770768104116226,Wed May 16 15:14:04 +0000 2018,nick_gutteridge,"Brussels, Belgium",,"So, Zuckerberg wins his battle with MEPs and ducks a public hearing before the EU Parliament. In the US he spent 10 hours before Congress in front of the cameras. In Europe it'll be an hour and 20 minutes behind closed doors and we'll only get a minuted version of what was said. <linkremoved>","So, Zuckerberg wins his battle with MEPs and ducks a public hearing before the EU Parliament. In the US he spent 10 hours before Congress in front of the cameras. In Europe it'll be an hour and 20 minutes behind closed doors and we'll only get a minuted version of what was said. https://t.co/Gzt8j5pQ7j",,,"So, Zuckerberg wins his battle with MEPs and ducks a public hearing before the EU Parliament. In the US he spent 10 hours before Congress in front of the cameras. In Europe it'll be an hour and 20 minutes behind closed doors and we'll only get a minuted version of what was said. <link removed>",Belgium
569,5.0,0.2304,"question, today, watch, time, talk, week, answer, open, hear, day",the  uscongress had the right  hearing format  then asked mark  zuckerberg pussy soft questions  the  euparliament has the right questions  but a soft ass approach   zuckerberg shouldn t be allowed to avoid answers  democracy must stand for it s people  regulate  facebook now    ,735303,2018-05-22,id-998994048412241920,Tue May 22 18:28:36 +0000 2018,Daminous_Purity,United Kingdom,,"The #USCongress had the right #hearing format, then asked Mark #Zuckerberg pussy soft questions. The #EUParliament has the right questions, but a soft ASS approach. #Zuckerberg shouldn't be allowed to avoid answers. Democracy must stand for it's people! REGULATE #Facebook NOW!!!!","The #USCongress had the right #hearing format, then asked Mark #Zuckerberg pussy soft questions. The #EUParliament has the right questions, but a soft ASS approach. #Zuckerberg shouldn't be allowed to avoid answers. Democracy must stand for it's people! REGULATE #Facebook NOW!!!!",,,"The #USCongress had the right #hearing format, then asked Mark #Zuckerberg pussy soft questions. The #EUParliament has the right questions, but a soft ASS approach. #Zuckerberg shouldn't be allowed to avoid answers. Democracy must stand for it's people! REGULATE #Facebook NOW!!!!",United Kingdom
570,5.0,0.2274,"question, today, watch, time, talk, week, answer, open, hear, day",meps described as frustrated by zuckerbergs answers   not as frustrated as those watching by the meps questions which allowed him to answer any question he liked which invariably was not the difficult question    linkremoved ,739185,2018-05-22,id-999005331232616449,Tue May 22 19:13:26 +0000 2018,LordCFalconer,United Kingdom,,MEPs described as frustrated by Zuckerbergs answers.  Not as frustrated as those watching by the MEPs questions which allowed him to answer any question he liked which invariably was not the difficult question.  <linkremoved>,MEPs described as frustrated by Zuckerbergs answers.  Not as frustrated as those watching by the MEPs questions which allowed him to answer any question he liked which invariably was not the difficult question.  https://t.co/xa9pSt24vv,,,MEPs described as frustrated by Zuckerbergs answers.  Not as frustrated as those watching by the MEPs questions which allowed him to answer any question he liked which invariably was not the difficult question.  <link removed>,United Kingdom
571,5.0,0.2274,"question, today, watch, time, talk, week, answer, open, hear, day",the  weather is getting  warmer and to celebrate were offering you the chance to  win this stunning  firepit from  usernameremoved  so you can enjoy sitting outside  even after the  sun sets  pop over to our  facebook to enter   linkremoved ,626497,2018-05-04,id-992358499588984832,Fri May 04 11:01:18 +0000 2018,ExtexFabrics,"England, UK",,"The #weather is getting #warmer and to celebrate were offering you the chance to #WIN this stunning #firepit from <usernameremoved> so you can enjoy sitting outside, even after the #sun sets. Pop over to our #Facebook to enter! <linkremoved>","The #weather is getting #warmer and to celebrate were offering you the chance to #WIN this stunning #firepit from @gardentrading so you can enjoy sitting outside, even after the #sun sets. Pop over to our #Facebook to enter! https://t.co/LWMne75Xyh",,,"The #weather is getting #warmer and to celebrate were offering you the chance to #WIN this stunning #firepit from <usernameremoved> so you can enjoy sitting outside, even after the #sun sets. Pop over to our #Facebook to enter! <link removed>",United Kingdom
572,5.0,0.2273,"question, today, watch, time, talk, week, answer, open, hear, day","holiday competition  just follow us on  instagram  facebook or  twitter to win this one eyed world of tui  teddybear  mademesmile 
competition ends   th of june 
 competition  competitions  giveaway  giveaways  holiday  summercompetition  weekendcompetition  usernameremoved    linkremoved ",880975,2018-06-22,id-1010073870517395456,Fri Jun 22 08:15:51 +0000 2018,BearEssentials,Ireland,,"Holiday Competition! Just follow us on #instagram #facebook or #twitter to win this one eyed world of TUI #teddybear #mademesmile 
Competition ends 29th of June!
#competition #competitions #giveaway #giveaways #holiday #summercompetition #weekendcompetition <usernameremoved>  <linkremoved>","Holiday Competition! Just follow us on #instagram #facebook or #twitter to win this one eyed world of TUI #teddybear #mademesmile 
Competition ends 29th of June!
#competition #competitions #giveaway #giveaways #holiday #summercompetition #weekendcompetition @steiff_official  https://t.co/FJJOYs3M1S",,,"Holiday Competition! Just follow us on #instagram #facebook or #twitter to win this one eyed world of TUI #teddybear #mademesmile 
Competition ends 29th of June!
#competition #competitions #giveaway #giveaways #holiday #summercompetition #weekendcompetition <usernameremoved>  <link removed>",Ireland
573,5.0,0.2239,"question, today, watch, time, talk, week, answer, open, hear, day","why has  zuckerberg to answer all questions at once in the end  this might make answers to single questions more fuzzy  doesn t it 
impressed by the questions though   better prepared as their colleagues at capitol hill ",741262,2018-05-22,id-998973966751551493,Tue May 22 17:08:48 +0000 2018,micschl,"Berlin, Germany",,"Why has #Zuckerberg to answer all questions at once in the end? This might make answers to single questions more fuzzy, doesn't it?
Impressed by the questions though - better prepared as their colleagues at Capitol Hill.","Why has #Zuckerberg to answer all questions at once in the end? This might make answers to single questions more fuzzy, doesn't it?
Impressed by the questions though - better prepared as their colleagues at Capitol Hill.",,,"Why has #Zuckerberg to answer all questions at once in the end? This might make answers to single questions more fuzzy, doesn't it?
Impressed by the questions though - better prepared as their colleagues at Capitol Hill.",Germany
574,5.0,0.2238,"question, today, watch, time, talk, week, answer, open, hear, day",eu is stepping up pressure on  facebook to answer its qs   usernameremoved  will speak w  usernameremoved  tday  amp  european parliament s conference of presidents will discuss hearing w zuckerberg   usernameremoved  already sent him an invitation  next week debate on this issue during plenary,331917,2018-04-12,id-984350737894436864,Thu Apr 12 08:41:18 +0000 2018,europressos,Brussels,,EU is stepping up pressure on #Facebook to answer its Qs. <usernameremoved> will speak w <usernameremoved> tday &amp; European Parliament's conference of presidents will discuss hearing w Zuckerberg. <usernameremoved> already sent him an invitation. Next week debate on this issue during plenary,EU is stepping up pressure on #Facebook to answer its Qs. @VeraJourova will speak w @sherylsandberg tday &amp; European Parliament's conference of presidents will discuss hearing w Zuckerberg. @EP_President already sent him an invitation. Next week debate on this issue during plenary,,,EU is stepping up pressure on #Facebook to answer its Qs. <usernameremoved> will speak w <usernameremoved> tday &amp; European Parliament's conference of presidents will discuss hearing w Zuckerberg. <usernameremoved> already sent him an invitation. Next week debate on this issue during plenary,Belgium
575,5.0,0.2221,"question, today, watch, time, talk, week, answer, open, hear, day",compare the soft questioning of mark zuckerberg in front of the us congress with the forensic approach taken by mps at all three high profile select committee appearances today  our parliament really is impressive on days like this ,507625,2018-04-25,id-989193623467188225,Wed Apr 25 17:25:12 +0000 2018,C_J_Humphreys,London,,Compare the soft questioning of Mark Zuckerberg in front of the US Congress with the forensic approach taken by MPs at all three high profile select committee appearances today. Our Parliament really is impressive on days like this.,Compare the soft questioning of Mark Zuckerberg in front of the US Congress with the forensic approach taken by MPs at all three high profile select committee appearances today. Our Parliament really is impressive on days like this.,,,Compare the soft questioning of Mark Zuckerberg in front of the US Congress with the forensic approach taken by MPs at all three high profile select committee appearances today. Our Parliament really is impressive on days like this.,United Kingdom
